Date,ShearStress
4/24/2008,0.770307087
4/25/2008,0.735556162
4/26/2008,0.681069084
4/27/2008,0.712346877
4/28/2008,0.760228149
4/29/2008,0.720947301
4/30/2008,0.767420427
5/1/2008,0.795409948
5/2/2008,0.782298905
5/3/2008,0.688766032
5/4/2008,0.608467151
5/5/2008,0.657714596
5/6/2008,0.659129709
5/7/2008,0.692112694
5/8/2008,0.756542294
5/9/2008,0.789257716
5/10/2008,0.701984249
5/11/2008,0.839833913
5/12/2008,0.890148908
5/13/2008,0.793233013
5/14/2008,0.824418769
5/15/2008,0.803959584
5/16/2008,0.728651359
5/17/2008,0.793378069
5/18/2008,0.826076192
5/19/2008,0.820133728
5/20/2008,0.854580178
5/21/2008,0.889978888
5/22/2008,0.714343821
5/23/2008,0.696298644
5/24/2008,0.679618821
5/25/2008,0.896161583
5/26/2008,0.902822162
5/27/2008,0.849046117
5/28/2008,0.835485605
5/29/2008,0.793100508
5/30/2008,0.872976401
5/31/2008,0.796025402
6/1/2008,0.726815314
6/2/2008,0.709347878
6/3/2008,0.623417314
6/4/2008,0.755940196
6/5/2008,0.867895347
6/6/2008,0.886711801
6/7/2008,0.870746852
6/8/2008,0.841298559
6/9/2008,0.651484512
6/10/2008,0.653768101
6/11/2008,0.69490608
6/12/2008,0.782217975
6/13/2008,0.817076628
6/14/2008,0.811992355
6/15/2008,0.684403313
6/16/2008,0.723696188
6/17/2008,0.821468215
6/18/2008,0.882237495
6/19/2008,0.843585092
6/20/2008,0.729234515
6/21/2008,0.711254382
6/22/2008,0.698925103
6/23/2008,0.697495263
6/24/2008,0.686225029
6/25/2008,0.871853418
6/26/2008,0.83350393
6/27/2008,0.666495062
6/28/2008,0.704347151
6/29/2008,0.669062476
6/30/2008,0.628289697
7/1/2008,0.744302532
7/2/2008,0.584694334
7/3/2008,0.523729401
7/4/2008,0.588927485
7/5/2008,0.645274768
7/6/2008,0.695961502
7/7/2008,0.703277571
7/8/2008,0.738809079
7/9/2008,0.736676655
7/10/2008,0.658053544
7/11/2008,0.543670441
7/12/2008,0.651127313
7/13/2008,0.758719545
7/14/2008,0.793701903
7/15/2008,0.738480596
7/16/2008,0.820675878
7/17/2008,0.635525312
7/18/2008,0.424177397
7/19/2008,0.43456412
7/20/2008,0.571915859
7/21/2008,0.59252628
7/22/2008,0.664009069
7/23/2008,0.575403803
7/24/2008,0.47362954
7/25/2008,0.478936074
7/26/2008,0.471848877
7/27/2008,0.477760746
7/28/2008,0.595293053
7/29/2008,0.597564038
7/30/2008,0.566916642
7/31/2008,0.414060278
8/1/2008,0.451124289
8/2/2008,0.371348275
8/3/2008,0.545181446
8/4/2008,0.559678813
8/5/2008,0.457369158
8/6/2008,0.472384014
8/7/2008,0.444154449
8/8/2008,0.560456201
8/9/2008,0.654773568
8/10/2008,0.594017238
8/11/2008,0.543260196
8/12/2008,0.52971543
8/13/2008,0.639228504
8/14/2008,0.595423359
8/15/2008,0.460286814
8/16/2008,0.348694604
8/17/2008,0.485597664
8/18/2008,0.677798135
8/19/2008,0.779915277
8/20/2008,0.642202406
8/21/2008,0.610516516
8/22/2008,0.540593181
8/23/2008,0.412642093
8/24/2008,0.245370832
8/25/2008,0.272425443
8/26/2008,0.228122588
8/27/2008,0.192148961
8/28/2008,0.222904335
8/29/2008,0.360288737
8/30/2008,0.402964059
8/31/2008,0.407670645
9/1/2008,0.365248588
9/2/2008,0.366621654
9/3/2008,0.328349375
9/4/2008,0.374788737
9/5/2008,0.384975542
9/6/2008,0.193851877
9/7/2008,0.234468773
9/8/2008,0.357589539
9/9/2008,0.380772542
9/10/2008,0.367093049
9/11/2008,0.34024949
9/12/2008,0.311171492
9/13/2008,0.29365313
9/14/2008,0.254668093
9/15/2008,0.225432544
9/16/2008,0.210425892
9/17/2008,0.216917415
9/18/2008,0.294209421
9/19/2008,0.342549749
9/20/2008,0.266534636
9/21/2008,0.22803113
9/22/2008,0.247998886
9/23/2008,0.338613222
9/24/2008,0.376330636
9/25/2008,0.304013923
9/26/2008,0.164403866
9/27/2008,0.173493722
9/28/2008,0.222210778
9/29/2008,0.228934125
9/30/2008,0.184580885
10/1/2008,0.199340043
10/2/2008,0.175370612
10/3/2008,0.21799886
10/4/2008,0.348727193
10/5/2008,0.301496505
10/6/2008,0.288443529
10/7/2008,0.332359869
10/8/2008,0.221771913
10/9/2008,0.201433269
10/10/2008,0.173725507
10/11/2008,0.209931457
10/12/2008,0.325236879
10/13/2008,0.367200986
10/14/2008,0.369171638
10/15/2008,0.358706778
10/16/2008,0.325681185
10/17/2008,0.214205109
10/18/2008,0.195363823
10/19/2008,0.369670292
10/20/2008,0.336579157
10/21/2008,0.312916829
10/22/2008,0.344595724
10/23/2008,0.374399753
10/24/2008,0.335200989
10/25/2008,0.176463278
10/26/2008,0.344112747
10/27/2008,0.333462605
10/28/2008,0.398542033
10/29/2008,0.341174955
10/30/2008,0.335436035
10/31/2008,0.343877111
11/1/2008,0.332171435
11/2/2008,0.344117031
11/3/2008,0.314058025
11/4/2008,0.354057859
11/5/2008,0.313400361
11/6/2008,0.211777713
11/7/2008,0.115153809
11/8/2008,0.107881091
11/9/2008,0.349635947
11/10/2008,0.365513689
11/11/2008,0.35701409
11/12/2008,0.276301655
11/13/2008,0.254899061
11/14/2008,0.24338091
11/15/2008,0.287566848
11/16/2008,0.406385582
11/17/2008,0.384598579
11/18/2008,0.393584655
11/19/2008,0.416998334
11/20/2008,0.264104998
11/21/2008,0.342208238
11/22/2008,0.40417568
11/23/2008,0.370241192
11/24/2008,0.300824526
11/25/2008,0.122385994
11/26/2008,0.3213173
11/27/2008,0.165443269
11/28/2008,0.095995813
11/29/2008,0.233847673
11/30/2008,0.392639974
12/1/2008,0.263627473
12/2/2008,0.402597043
12/3/2008,0.35241954
12/4/2008,0.183344688
12/5/2008,0.127267996
12/6/2008,0.215299865
12/7/2008,0.379268406
12/8/2008,0.352954105
12/9/2008,0.294632181
12/10/2008,0.299208173
12/11/2008,0.387710591
12/12/2008,0.413110523
12/13/2008,0.41267917
12/14/2008,0.342319843
12/15/2008,0.200987574
12/16/2008,0.228986955
12/17/2008,0.165632537
12/18/2008,0.1779764
12/19/2008,0.135446478
12/20/2008,0.113479377
12/21/2008,0.194078503
12/22/2008,0.445061572
12/23/2008,0.395060323
12/24/2008,0.322954528
12/25/2008,0.239571482
12/26/2008,0.302217782
12/27/2008,0.358365879
12/28/2008,0.23972593
12/29/2008,0.145555083
12/30/2008,0.323177332
12/31/2008,0.3044662
1/1/2009,0.426835495
1/2/2009,0.348631355
1/3/2009,0.208394838
1/4/2009,0.245866138
1/5/2009,0.211556092
1/6/2009,0.313583981
1/7/2009,0.420578559
1/8/2009,0.33136408
1/9/2009,0.37069876
1/10/2009,0.295666136
1/11/2009,0.191319806
1/12/2009,0.216196889
1/13/2009,0.389476278
1/14/2009,0.41342987
1/15/2009,0.453879908
1/16/2009,0.496525458
1/17/2009,0.460459635
1/18/2009,0.331223839
1/19/2009,0.436589759
1/20/2009,0.500982192
1/21/2009,0.459527466
1/22/2009,0.273826615
1/23/2009,0.257985529
1/24/2009,0.191579673
1/25/2009,0.155914863
1/26/2009,0.254397185
1/27/2009,0.31299164
1/28/2009,0.268536248
1/29/2009,0.319482406
1/30/2009,0.447485027
1/31/2009,0.513828713
2/1/2009,0.406995503
2/2/2009,0.39759427
2/3/2009,0.495961208
2/4/2009,0.506232705
2/5/2009,0.517667635
2/6/2009,0.471666488
2/7/2009,0.372111749
2/8/2009,0.302075373
2/9/2009,0.29763769
2/10/2009,0.364840399
2/11/2009,0.348066513
2/12/2009,0.223339629
2/13/2009,0.29079595
2/14/2009,0.330820799
2/15/2009,0.340319738
2/16/2009,0.478114284
2/17/2009,0.496311033
2/18/2009,0.436034864
2/19/2009,0.516083032
2/20/2009,0.518911905
2/21/2009,0.472460454
2/22/2009,0.222445431
2/23/2009,0.514421321
2/24/2009,0.50579121
2/25/2009,0.448823336
2/26/2009,0.42679496
2/27/2009,0.374503832
2/28/2009,0.216969011
3/1/2009,0.572153345
3/2/2009,0.574339589
3/3/2009,0.536525453
3/4/2009,0.522222451
3/5/2009,0.400328039
3/6/2009,0.399699391
3/7/2009,0.372505139
3/8/2009,0.277232161
3/9/2009,0.339029151
3/10/2009,0.37254036
3/11/2009,0.35260062
3/12/2009,0.374727846
3/13/2009,0.337687526
3/14/2009,0.373577779
3/15/2009,0.44961947
3/16/2009,0.398865078
3/17/2009,0.511835159
3/18/2009,0.549873554
3/19/2009,0.409697473
3/20/2009,0.552320779
3/21/2009,0.589901437
3/22/2009,0.547968325
3/23/2009,0.542330643
3/24/2009,0.543218746
3/25/2009,0.575002101
3/26/2009,0.573935393
3/27/2009,0.585615982
3/28/2009,0.590266714
3/29/2009,0.590637128
3/30/2009,0.518521241
3/31/2009,0.447798835
4/1/2009,0.520023606
4/2/2009,0.587480097
4/3/2009,0.620124192
4/4/2009,0.486937996
4/5/2009,0.433304296
4/6/2009,0.646239814
4/7/2009,0.678587987
4/8/2009,0.544472174
4/9/2009,0.483320043
4/10/2009,0.517652298
4/11/2009,0.490120232
4/12/2009,0.544553889
4/13/2009,0.60629921
4/14/2009,0.67334434
4/15/2009,0.460164787
4/16/2009,0.592420509
4/17/2009,0.648005645
4/18/2009,0.637926338
4/19/2009,0.566423338
4/20/2009,0.547487325
4/21/2009,0.601105524
4/22/2009,0.552651532
4/23/2009,0.516277479
4/24/2009,0.534788695
4/25/2009,0.685237451
4/26/2009,0.696760343
4/27/2009,0.691877242
4/28/2009,0.678115297
4/29/2009,0.677645889
4/30/2009,0.671185206
5/1/2009,0.603806816
5/2/2009,0.537531053
5/3/2009,0.642439049
5/4/2009,0.640892707
5/5/2009,0.559241362
5/6/2009,0.593847759
5/7/2009,0.585200914
5/8/2009,0.64536829
5/9/2009,0.666812178
5/10/2009,0.648705526
5/11/2009,0.683345777
5/12/2009,0.68104917
5/13/2009,0.695485039
5/14/2009,0.709883517
5/15/2009,0.743340625
5/16/2009,0.736140824
5/17/2009,0.738251444
5/18/2009,0.752986189
5/19/2009,0.688250856
5/20/2009,0.674777852
5/21/2009,0.786194982
5/22/2009,0.692103002
5/23/2009,0.700446894
5/24/2009,0.554322898
5/25/2009,0.498211117
5/26/2009,0.467711275
5/27/2009,0.585229914
5/28/2009,0.61246623
5/29/2009,0.611023367
5/30/2009,0.661644336
5/31/2009,0.453054621
6/1/2009,0.504220512
6/2/2009,0.473965903
6/3/2009,0.541032157
6/4/2009,0.530266701
6/5/2009,0.583556828
6/6/2009,0.627793472
6/7/2009,0.575037467
6/8/2009,0.485082414
6/9/2009,0.358539239
6/10/2009,0.405466199
6/11/2009,0.399325517
6/12/2009,0.431567513
6/13/2009,0.432261297
6/14/2009,0.40324302
6/15/2009,0.440009817
6/16/2009,0.455031587
6/17/2009,0.468556342
6/18/2009,0.429998521
6/19/2009,0.398151368
6/20/2009,0.427450622
6/21/2009,0.55471859
6/22/2009,0.625436054
6/23/2009,0.584553127
6/24/2009,0.450713816
6/25/2009,0.534820964
6/26/2009,0.588799763
6/27/2009,0.543483302
6/28/2009,0.518087651
6/29/2009,0.571756144
6/30/2009,0.568426477
7/1/2009,0.554889799
7/2/2009,0.460746384
7/3/2009,0.407245751
7/4/2009,0.301424347
7/5/2009,0.350501471
7/6/2009,0.466154379
7/7/2009,0.500137592
7/8/2009,0.488258985
7/9/2009,0.359505759
7/10/2009,0.349638495
7/11/2009,0.378208072
7/12/2009,0.249163176
7/13/2009,0.322027944
7/14/2009,0.254808862
7/15/2009,0.289252507
7/16/2009,0.229345315
7/17/2009,0.377357651
7/18/2009,0.3247317
7/19/2009,0.332505702
7/20/2009,0.303894596
7/21/2009,0.330090169
7/22/2009,0.324617499
7/23/2009,0.270387595
7/24/2009,0.254086284
7/25/2009,0.371890702
7/26/2009,0.275524707
7/27/2009,0.192349102
7/28/2009,0.32780199
7/29/2009,0.323546363
7/30/2009,0.285060796
7/31/2009,0.291464203
8/1/2009,0.327010052
8/2/2009,0.306506571
8/3/2009,0.309916861
8/4/2009,0.270793997
8/5/2009,0.286132252
8/6/2009,0.284246007
8/7/2009,0.283927821
8/8/2009,0.33377239
8/9/2009,0.325816122
8/10/2009,0.316992929
8/11/2009,0.268043855
8/12/2009,0.313485945
8/13/2009,0.344665892
8/14/2009,0.3417951
8/15/2009,0.413048119
8/16/2009,0.390665839
8/17/2009,0.399000862
8/18/2009,0.392341656
8/19/2009,0.385882235
8/20/2009,0.283752514
8/21/2009,0.238149532
8/22/2009,0.333503401
8/23/2009,0.304206798
8/24/2009,0.197730283
8/25/2009,0.352233028
8/26/2009,0.340107928
8/27/2009,0.343429879
8/28/2009,0.271167735
8/29/2009,0.318693404
8/30/2009,0.201338965
8/31/2009,0.274037695
9/1/2009,0.228679472
9/2/2009,0.216493934
9/3/2009,0.228952
9/4/2009,0.258653043
9/5/2009,0.165637246
9/6/2009,0.197108288
9/7/2009,0.223911143
9/8/2009,0.290616788
9/9/2009,0.337802737
9/10/2009,0.330084897
9/11/2009,0.1942406
9/12/2009,0.251983522
9/13/2009,0.334952874
9/14/2009,0.322419363
9/15/2009,0.232273029
9/16/2009,0.234196991
9/17/2009,0.26956528
9/18/2009,0.246091937
9/19/2009,0.290937223
9/20/2009,0.225629114
9/21/2009,0.254873781
9/22/2009,0.245874831
9/23/2009,0.32861977
9/24/2009,0.286254849
9/25/2009,0.243993636
9/26/2009,0.236909922
9/27/2009,0.348157072
9/28/2009,0.27333571
9/29/2009,0.273467394
9/30/2009,0.318880201
10/1/2009,0.213093036
10/2/2009,0.218613304
10/3/2009,0.161511727
10/4/2009,0.242960565
10/5/2009,0.215200248
10/6/2009,0.171251021
10/7/2009,0.221346213
10/8/2009,0.240180092
10/9/2009,0.287961188
10/10/2009,0.22009772
10/11/2009,0.294552036
10/12/2009,0.303616306
10/13/2009,0.246236584
10/14/2009,0.158379799
10/15/2009,0.276451527
10/16/2009,0.371522324
10/17/2009,0.400539236
10/18/2009,0.444515727
10/19/2009,0.451602054
10/20/2009,0.392649547
10/21/2009,0.358514869
10/22/2009,0.338292241
10/23/2009,0.20048713
10/24/2009,0.250275624
10/25/2009,0.309915713
10/26/2009,0.243096356
10/27/2009,0.334637059
10/28/2009,0.28685371
10/29/2009,0.24669623
10/30/2009,0.321072822
10/31/2009,0.286783929
11/1/2009,0.158160088
11/2/2009,0.205835631
11/3/2009,0.389220092
11/4/2009,0.412287516
11/5/2009,0.457469115
11/6/2009,0.452983881
11/7/2009,0.448831756
11/8/2009,0.454128474
11/9/2009,0.458657488
11/10/2009,0.374600671
11/11/2009,0.412327831
11/12/2009,0.45082867
11/13/2009,0.450244008
11/14/2009,0.344574609
11/15/2009,0.325873787
11/16/2009,0.335514624
11/17/2009,0.312406934
11/18/2009,0.201960528
11/19/2009,0.302610931
11/20/2009,0.319129093
11/21/2009,0.273334924
11/22/2009,0.244017466
11/23/2009,0.193305265
11/24/2009,0.311238699
11/25/2009,0.285503779
11/26/2009,0.426422933
11/27/2009,0.4891942
11/28/2009,0.384996059
11/29/2009,0.276585463
11/30/2009,0.090015909
12/1/2009,0.180826816
12/2/2009,0.418375779
12/3/2009,0.375746251
12/4/2009,0.464102806
12/5/2009,0.445076011
12/6/2009,0.425919832
12/7/2009,0.171727363
12/8/2009,0.177201768
12/9/2009,0.335028108
12/10/2009,0.41319443
12/11/2009,0.466044225
12/12/2009,0.41400982
12/13/2009,0.210863062
12/14/2009,0.239063459
12/15/2009,0.236828336
12/16/2009,0.412133883
12/17/2009,0.451561507
12/18/2009,0.470693061
12/19/2009,0.50569292
12/20/2009,0.467920426
12/21/2009,0.437461952
12/22/2009,0.445422173
12/23/2009,0.352400137
12/24/2009,0.36275273
12/25/2009,0.358390384
12/26/2009,0.379437586
12/27/2009,0.364824755
12/28/2009,0.434181295
12/29/2009,0.457291039
12/30/2009,0.369884577
12/31/2009,0.11052032
1/1/2010,0.390439438
1/2/2010,0.478374383
1/3/2010,0.464802988
1/4/2010,0.460572724
1/5/2010,0.471717027
1/6/2010,0.46649819
1/7/2010,0.323746
1/8/2010,0.261591506
1/9/2010,0.504009098
1/10/2010,0.522515819
1/11/2010,0.460964252
1/12/2010,0.416234355
1/13/2010,0.338947453
1/14/2010,0.29966784
1/15/2010,0.368026231
1/16/2010,0.419316976
1/17/2010,0.455325057
1/18/2010,0.325874574
1/19/2010,0.317873626
1/20/2010,0.219364209
1/21/2010,0.381312253
1/22/2010,0.415392153
1/23/2010,0.321258585
1/24/2010,0.431439728
1/25/2010,0.473275552
1/26/2010,0.437285956
1/27/2010,0.439961839
1/28/2010,0.395559805
1/29/2010,0.257866402
1/30/2010,0.418389755
1/31/2010,0.475654275
2/1/2010,0.377278112
2/2/2010,0.297651093
2/3/2010,0.457095609
2/4/2010,0.375017672
2/5/2010,0.430241975
2/6/2010,0.494469061
2/7/2010,0.446201054
2/8/2010,0.326940841
2/9/2010,0.410569336
2/10/2010,0.508546449
2/11/2010,0.416691749
2/12/2010,0.469795791
2/13/2010,0.519840651
2/14/2010,0.413254093
2/15/2010,0.301484432
2/16/2010,0.477916602
2/17/2010,0.471341236
2/18/2010,0.434915101
2/19/2010,0.344995266
2/20/2010,0.244198061
2/21/2010,0.256397663
2/22/2010,0.360654085
2/23/2010,0.238744661
2/24/2010,0.389408608
2/25/2010,0.505203717
2/26/2010,0.394590594
2/27/2010,0.382943835
2/28/2010,0.456050392
3/1/2010,0.315687695
3/2/2010,0.483183219
3/3/2010,0.511555178
3/4/2010,0.485395258
3/5/2010,0.401628346
3/6/2010,0.428849214
3/7/2010,0.369349379
3/8/2010,0.260181345
3/9/2010,0.19197934
3/10/2010,0.314384151
3/11/2010,0.447828901
3/12/2010,0.392723864
3/13/2010,0.454676421
3/14/2010,0.432915552
3/15/2010,0.444686192
3/16/2010,0.360055946
3/17/2010,0.367385703
3/18/2010,0.430964691
3/19/2010,0.344764146
3/20/2010,0.275616079
3/21/2010,0.378683698
3/22/2010,0.394477919
3/23/2010,0.372437921
3/24/2010,0.346701784
3/25/2010,0.291882021
3/26/2010,0.36655055
3/27/2010,0.36967587
3/28/2010,0.396481183
3/29/2010,0.41694198
3/30/2010,0.380529077
3/31/2010,0.295673251
4/1/2010,0.286601796
4/2/2010,0.230375127
4/3/2010,0.287756984
4/4/2010,0.30332133
4/5/2010,0.298217716
4/6/2010,0.323740564
4/7/2010,0.319050467
4/8/2010,0.327482569
4/9/2010,0.331277735
4/10/2010,0.366295152
4/11/2010,0.355336152
4/12/2010,0.364888297
4/13/2010,0.366404261
4/14/2010,0.397486064
4/15/2010,0.369495097
4/16/2010,0.359691989
4/17/2010,0.298945809
4/18/2010,0.343606432
4/19/2010,0.298226995
4/20/2010,0.312661864
4/21/2010,0.288545048
4/22/2010,0.275690261
4/23/2010,0.288236106
4/24/2010,0.361159039
4/25/2010,0.348338991
4/26/2010,0.360799712
4/27/2010,0.346966712
4/28/2010,0.271944728
4/29/2010,0.302205148
4/30/2010,0.339426016
5/1/2010,0.31900224
5/2/2010,0.332434035
5/3/2010,0.325766219
5/4/2010,0.26662617
5/5/2010,0.251566745
5/6/2010,0.178519682
5/7/2010,0.233946414
5/8/2010,0.269605245
5/9/2010,0.294924727
5/10/2010,0.352056295
5/11/2010,0.35755874
5/12/2010,0.367731318
5/13/2010,0.34559114
5/14/2010,0.363550557
5/15/2010,0.343700231
5/16/2010,0.332936574
5/17/2010,0.320660708
5/18/2010,0.236624003
5/19/2010,0.246256456
5/20/2010,0.227745503
5/21/2010,0.284722108
5/22/2010,0.346558641
5/23/2010,0.346879274
5/24/2010,0.33205884
5/25/2010,0.277773232
5/26/2010,0.301419601
5/27/2010,0.203014204
5/28/2010,0.222209592
5/29/2010,0.335673166
5/30/2010,0.349375418
5/31/2010,0.335282687
6/1/2010,0.325313656
6/2/2010,0.301340051
6/3/2010,0.303775685
6/4/2010,0.344376542
6/5/2010,0.284444944
6/6/2010,0.182573624
6/7/2010,0.236444279
6/8/2010,0.350011329
6/9/2010,0.355692505
6/10/2010,0.263977196
6/11/2010,0.279882972
6/12/2010,0.308949611
6/13/2010,0.274089327
6/14/2010,0.218300705
6/15/2010,0.208099346
6/16/2010,0.236531893
6/17/2010,0.210658585
6/18/2010,0.173864434
6/19/2010,0.240071324
6/20/2010,0.266100222
6/21/2010,0.354362848
6/22/2010,0.399033524
6/23/2010,0.40413045
6/24/2010,0.396636634
6/25/2010,0.391879071
6/26/2010,0.363799307
6/27/2010,0.335834608
6/28/2010,0.382341559
6/29/2010,0.399242477
6/30/2010,0.354928384
7/1/2010,0.317310861
7/2/2010,0.322074184
7/3/2010,0.314932714
7/4/2010,0.284883388
7/5/2010,0.346541707
7/6/2010,0.312616825
7/7/2010,0.373839899
7/8/2010,0.332634193
7/9/2010,0.167323781
7/10/2010,0.22182076
7/11/2010,0.303266184
7/12/2010,0.262010348
7/13/2010,0.237311246
7/14/2010,0.263001465
7/15/2010,0.321987967
7/16/2010,0.358584523
7/17/2010,0.371091038
7/18/2010,0.39161159
7/19/2010,0.402433439
7/20/2010,0.420413671
7/21/2010,0.412983986
7/22/2010,0.405761553
7/23/2010,0.450277298
7/24/2010,0.402188496
7/25/2010,0.370450505
7/26/2010,0.309390615
7/27/2010,0.290300414
7/28/2010,0.195024853
7/29/2010,0.235009508
7/30/2010,0.346309485
7/31/2010,0.31615864
8/1/2010,0.299921391
8/2/2010,0.259000609
8/3/2010,0.281987462
8/4/2010,0.2981161
8/5/2010,0.302750875
8/6/2010,0.296550093
8/7/2010,0.280263643
8/8/2010,0.330196521
8/9/2010,0.342567631
8/10/2010,0.454949327
8/11/2010,0.397271984
8/12/2010,0.217146303
8/13/2010,0.197283488
8/14/2010,0.285536426
8/15/2010,0.276274924
8/16/2010,0.238108044
8/17/2010,0.230900817
8/18/2010,0.24521864
8/19/2010,0.25530521
8/20/2010,0.228231207
8/21/2010,0.278783395
8/22/2010,0.311715267
8/23/2010,0.384425102
8/24/2010,0.363542447
8/25/2010,0.282668197
8/26/2010,0.301872411
8/27/2010,0.32076656
8/28/2010,0.367198529
8/29/2010,0.409194522
8/30/2010,0.424796327
8/31/2010,0.428725568
9/1/2010,0.436031102
9/2/2010,0.297208245
9/3/2010,0.226961685
9/4/2010,0.225781988
9/5/2010,0.266907756
9/6/2010,0.315696191
9/7/2010,0.316070752
9/8/2010,0.330097987
9/9/2010,0.239509945
9/10/2010,0.207670778
9/11/2010,0.207387102
9/12/2010,0.209163705
9/13/2010,0.242705366
9/14/2010,0.405180189
9/15/2010,0.39705586
9/16/2010,0.376499673
9/17/2010,0.365073418
9/18/2010,0.399196326
9/19/2010,0.399250806
9/20/2010,0.399516737
9/21/2010,0.421568695
9/22/2010,0.428775905
9/23/2010,0.407123298
9/24/2010,0.384707748
9/25/2010,0.359228092
9/26/2010,0.308228342
9/27/2010,0.310675646
9/28/2010,0.340073269
9/29/2010,0.440122526
9/30/2010,0.371802336
10/1/2010,0.275202144
10/2/2010,0.267209821
10/3/2010,0.420438997
10/4/2010,0.432571119
10/5/2010,0.447423004
10/6/2010,0.477479882
10/7/2010,0.450556389
10/8/2010,0.335403994
10/9/2010,0.221178509
10/10/2010,0.226527109
10/11/2010,0.255539608
10/12/2010,0.262940979
10/13/2010,0.241110965
10/14/2010,0.195868696
10/15/2010,0.418001655
10/16/2010,0.405341865
10/17/2010,0.393985103
10/18/2010,0.2975528
10/19/2010,0.209128876
10/20/2010,0.191414635
10/21/2010,0.330380367
10/22/2010,0.374879428
10/23/2010,0.420371861
10/24/2010,0.407592373
10/25/2010,0.410516787
10/26/2010,0.408727321
10/27/2010,0.312169377
10/28/2010,0.295315634
10/29/2010,0.426301643
10/30/2010,0.430167183
10/31/2010,0.320780162
11/1/2010,0.381671615
11/2/2010,0.353871432
11/3/2010,0.390391146
11/4/2010,0.455907601
11/5/2010,0.498357619
11/6/2010,0.496828371
11/7/2010,0.540077266
11/8/2010,0.442838401
11/9/2010,0.180333484
11/10/2010,0.239627068
11/11/2010,0.401870038
11/12/2010,0.478000956
11/13/2010,0.462324014
11/14/2010,0.361754326
11/15/2010,0.261545761
11/16/2010,0.372589692
11/17/2010,0.237991564
11/18/2010,0.392158512
11/19/2010,0.469885305
11/20/2010,0.40367895
11/21/2010,0.43110027
11/22/2010,0.38630289
11/23/2010,0.391290334
11/24/2010,0.411360904
11/25/2010,0.350327936
11/26/2010,0.440362511
11/27/2010,0.410677156
11/28/2010,0.454368737
11/29/2010,0.375973925
11/30/2010,0.400472333
12/1/2010,0.527744929
12/2/2010,0.559352735
12/3/2010,0.526281213
12/4/2010,0.416150204
12/5/2010,0.505603681
12/6/2010,0.575843541
12/7/2010,0.556817832
12/8/2010,0.444480844
12/9/2010,0.536404642
12/10/2010,0.474035378
